key,fields.summary,fields.issuetype.name,fields.issuetype.id,fields.status.name,fields.status.id,fields.resolution.name,fields.resolutiondate,fields.created,fields.updated,fields.assignee.name,fields.assignee.displayName,fields.assignee.key,fields.description,created,resolved
BOOKKEEPER-717,journal should look forward to group time-out entries,Sub-task,7,Resolved,5,Fixed,2014-03-07 12:16:13,2013-12-31 08:05:05,2014-03-07T12:35:55.000+0000,hustlmsp,Sijie Guo,hustlmsp,"journal should look a bit forward to group timeout entries, which avoid too much fsyncs with single entry impacting journal performance. so bookie could have sustained high throughput with low-latency.",2013-12-31 08:05:05,2014-03-07 12:16:13
BOOKKEEPER-718,AuditorLedgerCheckerTest is flakey,Bug,1,Reopened,4,,,2014-01-15 15:27:21,2017-10-17T21:46:09.000+0000,gmenon,Govind Menon,govindmenon,"See:
https://builds.apache.org/job/bookkeeper-trunk/505/
& 
https://builds.apache.org/job/bookkeeper-trunk/509

Relevant errors attached.",2014-01-15 15:27:21,
BOOKKEEPER-719,Inconsistent synchronization of org.apache.bookkeeper.stats.CodahaleMetricsProvider.metrics,Bug,1,Resolved,5,Fixed,2014-01-21 15:42:13,2014-01-21 05:38:17,2014-01-21T16:12:57.000+0000,hustlmsp,Sijie Guo,hustlmsp," Inconsistent synchronization of org.apache.bookkeeper.stats.CodahaleMetricsProvider.metrics; locked 50% of time [""org.apache.bookkeeper.stats.CodahaleMetricsProvider""] At CodahaleMetricsProvider.java:[lines 48-125]",2014-01-21 05:38:17,2014-01-21 15:42:13
BOOKKEEPER-720,CheckpointSource.MIN#compareTo does exactly the opposite of what it should,Bug,1,Resolved,5,Fixed,2014-01-22 06:38:04,2014-01-21 11:19:27,2014-01-22T07:14:50.000+0000,ikelly,Ivan Kelly,ikelly,"CheckpointSource.MIN#compareTo returns 1 which means that ""this"" is greater than the passed argument (see java.util.Comparable javadoc). It should return -1. 

This hasn't been a problem, because MIN isn't currently used anywhere.",2014-01-21 11:19:27,2014-01-22 06:38:04
BOOKKEEPER-721,Close opened entry log files when they become idle,Improvement,4,Open,1,,,2014-01-22 06:44:09,2017-10-17T21:29:30.000+0000,hustlmsp,Sijie Guo,hustlmsp,we might consider closing opened entry log files when they become idle.,2014-01-22 06:44:09,
BOOKKEEPER-722,Cleanup Hierarchical of bufferedchannel,Improvement,4,Open,1,,,2014-01-22 06:45:27,2017-10-17T21:29:27.000+0000,hustlmsp,Sijie Guo,hustlmsp,,2014-01-22 06:45:27,
BOOKKEEPER-723,Statemachine for bookkeeper client,Task,3,Open,1,,,2014-02-02 06:20:44,2017-10-17T21:29:24.000+0000,,,,"{quote}
FPJ: Just to be on the same page, even if we have a state machine for each component, they need to be interconnected somehow, since they are part of the same client and the behavior of one component influences the other, e.g., PCBC is not independent of BookieClient. Consequently, there should be implicit one state machine driving the whole computation of the client. An example of an overarching state machine like this is the ZK one for sessions:

http://zookeeper.apache.org/doc/r3.4.5/zookeeperProgrammers.html#ch_zkSessions
{quote}",2014-02-02 06:20:44,
BOOKKEEPER-724,Shade introduces RAT error,Bug,1,Resolved,5,Fixed,2014-02-06 11:34:03,2014-02-02 08:51:20,2014-02-06T12:13:49.000+0000,hustlmsp,Sijie Guo,hustlmsp,"Shading library in BOOKKEEPER-708 introduces an unlicensed pom file for bookkeeper-server module. we should address this, otherwise we could not publish the new jar per apache release procedure.",2014-02-02 08:51:20,2014-02-06 11:34:03
BOOKKEEPER-725,AutoRecoveryMain should exit with error code if deathwatcher finds dead thread,Bug,1,Resolved,5,Fixed,2014-02-06 08:31:33,2014-02-04 16:43:35,2014-06-03T13:51:24.000+0000,ikelly,Ivan Kelly,ikelly,"Currently exits with 0, which is bad, won't be restarted if daemontools is watching",2014-02-04 16:43:35,2014-02-06 08:31:33
BOOKKEEPER-726,PerChannelBookieClient should print address that it failed to connect to when it fails to correct,Bug,1,Resolved,5,Fixed,2014-03-10 02:11:09,2014-02-04 16:45:33,2014-03-10T02:11:09.000+0000,ikelly,Ivan Kelly,ikelly,Currently we log the channel. But the channel doesn't contain the address if the connection failed.,2014-02-04 16:45:33,2014-03-10 02:11:09
BOOKKEEPER-727,Names of bookie write/read threads are backwards,Bug,1,Resolved,5,Fixed,2014-02-05 21:52:30,2014-02-04 16:46:44,2014-02-05T22:46:27.000+0000,ikelly,Ivan Kelly,ikelly,Summary says it all. Thread factories are backwards.,2014-02-04 16:46:44,2014-02-05 21:52:30
BOOKKEEPER-728,"Bookkeeper#Builder is not public, so can't be used outside of client package",Bug,1,Resolved,5,Fixed,2014-02-06 08:21:31,2014-02-04 16:47:49,2014-02-06T08:58:45.000+0000,ikelly,Ivan Kelly,ikelly,Should be public,2014-02-04 16:47:49,2014-02-06 08:21:31
BOOKKEEPER-729,"Bookie shouldn't exit with 0, if exiting from deathwatcher and thread death was caused by OOM",Bug,1,Resolved,5,Fixed,2014-02-06 08:26:11,2014-02-04 16:49:37,2014-02-06T08:58:44.000+0000,ikelly,Ivan Kelly,ikelly,"I've seen the deathwatcher reset the exit code to 0, even after it was set correct. We should make setting the exitcode a one way operation. ",2014-02-04 16:49:37,2014-02-06 08:26:11
BOOKKEEPER-730,Shade pom file missing apache license header,Bug,1,Resolved,5,Fixed,2014-03-07 18:06:24,2014-02-06 08:37:51,2014-03-07T18:06:24.000+0000,ikelly,Ivan Kelly,ikelly,Shade plugin doesn't generate pom file with apache license header.,2014-02-06 08:37:51,2014-03-07 18:06:24
BOOKKEEPER-731,Missing BOOKIE_PID_DIR and BOOKIE_STOP_TIMEOUT in env variables list,Bug,1,Resolved,5,Fixed,2014-02-10 05:54:13,2014-02-06 12:27:37,2014-02-10T06:28:38.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,,2014-02-06 12:27:37,2014-02-10 05:54:13
BOOKKEEPER-732,Add env variable ENTRY_FORMATTER_CLASS to the bkenv.sh,Improvement,4,Resolved,5,Fixed,2014-02-10 05:52:38,2014-02-06 12:33:10,2014-02-10T06:28:38.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,,2014-02-06 12:33:10,2014-02-10 05:52:38
BOOKKEEPER-733,Improve ReplicationWorker to handle the urLedgers which already have same leder replica in hand,Bug,1,Open,1,,,2014-02-18 16:46:51,2017-10-17T21:33:38.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,"+Scenario:+

Step1 : Have three bookies BK1, BK2, BK3
Step2 : Have written ledgers with quorum 2
Step3 : Unfortunately BK2 and BK3 both went down for few moments.

The following logs are flooded in BK1 autorecovery logs. RW is trying to replicate the ledgers, but it simply skip this fragment and moves to next cycle when it sees a replica found in his hand. IMO, we should have a mechanism in place to avoid unnecessary cycles.

{code}
2014-02-18 21:47:55,140 - ERROR - [New I/O client boss #2-1:PerChannelBookieClient$1@230] - Could not connect to bookie: [id: 0x00ba679e]/10.18.170.130:15002, current state CONNECTING : 
java.net.ConnectException: Connection refused: no further information
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:574)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.connect(NioClientSocketPipelineSink.java:401)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.processSelectedKeys(NioClientSocketPipelineSink.java:370)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.run(NioClientSocketPipelineSink.java:292)
	at org.jboss.netty.util.ThreadRenamingRunnable.run(ThreadRenamingRunnable.java:108)
	at org.jboss.netty.util.internal.DeadLockProofWorker$1.run(DeadLockProofWorker.java:44)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:885)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:907)
	at java.lang.Thread.run(Thread.java:619)
2014-02-18 21:47:55,140 - INFO  - 2014-02-18 21:59:33,215 - DEBUG  - [ReplicationWorker:ReplicationWorker@182] - Target Bookie[10.18.170.130:15003] found in the fragment ensemble: [10.18.170.130:15003, 10.18.170.130:15001, 10.18.170.130:15002]
[ReplicationWorker:PerChannelBookieClient@194] - Connecting to bookie: 10.18.170.130:15002
2014-02-18 21:47:56,162 - ERROR - [New I/O client boss #2-1:PerChannelBookieClient$1@230] - Could not connect to bookie: [id: 0x0003f377]/10.18.170.130:15002, current state CONNECTING : 
java.net.ConnectException: Connection refused: no further information
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:574)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.connect(NioClientSocketPipelineSink.java:401)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.processSelectedKeys(NioClientSocketPipelineSink.java:370)
	at org.jboss.netty.channel.socket.nio.NioClientSocketPipelineSink$Boss.run(NioClientSocketPipelineSink.java:292)
	at org.jboss.netty.util.ThreadRenamingRunnable.run(ThreadRenamingRunnable.java:108)
	at org.jboss.netty.util.internal.DeadLockProofWorker$1.run(DeadLockProofWorker.java:44)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:885)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:907)
	at java.lang.Thread.run(Thread.java:619)
2014-02-18 21:59:33,215 - DEBUG  - [ReplicationWorker:ReplicationWorker@182] - Target Bookie[10.18.170.130:15003] found in the fragment ensemble: [10.18.170.130:15003, 10.18.170.130:15001, 10.18.170.130:15002]

{code}",2014-02-18 16:46:51,
BOOKKEEPER-736,Stats for AutoRecovery,New Feature,2,Resolved,5,Fixed,2014-09-06 05:59:07,2014-02-24 07:39:02,2014-09-06T10:12:38.000+0000,hustlmsp,Sijie Guo,hustlmsp,Idea of this JIRA is to provide jmx interfaces to get the statistics of the auto recovery activities.,2014-02-24 07:39:02,2014-09-06 05:59:07
BOOKKEEPER-739,Test timeouts mostly ignored,Bug,1,Resolved,5,Fixed,2014-07-23 23:41:46,2014-03-04 17:48:00,2014-07-24T00:52:47.000+0000,hustlmsp,Sijie Guo,hustlmsp,"A lot of our tests extend BookKeeperClusterTestCase which extends TestCase, which is the junit 3 way of doing tests. Annotations is the junit4 way to doing tests. If you're using a junit3 harness, annotations are ignored. Therefore, most of our timeout annotations are ignored. I propose we move everything to the junit4 style.

http://stackoverflow.com/questions/1151237/junit-expected-tag-not-working-as-expected",2014-03-04 17:48:00,2014-07-23 23:41:46
BOOKKEEPER-740,AutoRecoveryMainTest#testAutoRecoverySessionLoss is failing,Bug,1,Resolved,5,Fixed,2014-03-10 02:15:03,2014-03-07 09:25:21,2014-03-10T02:45:46.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,"It seems the test case is failiing due to the following exception at join and is skipping auditorElector.shutdown.

{code}
2014-03-06 13:27:18,603 - WARN  - [AutoRecoveryDeathWatcher-15007:AutoRecoveryMain@127] - Interrupted shutting down auto recovery
java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Thread.join(Thread.java:1186)
	at java.lang.Thread.join(Thread.java:1239)
	at org.apache.bookkeeper.replication.AutoRecoveryMain.shutdown(AutoRecoveryMain.java:122)
{code}",2014-03-07 09:25:21,2014-03-10 02:15:03
BOOKKEEPER-742,Fix for empty ledgers losing quorum.,Bug,1,Resolved,5,Fixed,2014-04-24 11:41:12,2014-04-04 15:23:54,2014-04-24T11:45:21.000+0000,ikelly,Ivan Kelly,ikelly,"If a ledger is open and empty, when a bookie in the ensemble crashes no recovery will take place (because there's nothing to recover). This open empty unrepaired ledger can persist for a long time. If it loses another bookie, it can lose quorum. At this point it's impossible for the bookie to know that its an empty ledger, and the admin gets notified of missing data.",2014-04-04 15:23:54,2014-04-24 11:41:12
BOOKKEEPER-743,Periodic ledger check running too often as doc doesn't match implementation.,Bug,1,Resolved,5,Fixed,2014-04-24 12:45:31,2014-04-04 15:24:54,2014-04-24T13:33:22.000+0000,ikelly,Ivan Kelly,ikelly,"The documentation says the configuration value for ""auditorPeriodicCheckInterval"" should be in seconds, but in fact the scheduler schedules it using milliseconds. This mean its running far too often.
    
",2014-04-04 15:24:54,2014-04-24 12:45:31
BOOKKEEPER-744,Run the auditor bookie check periodically,Bug,1,Resolved,5,Fixed,2014-05-06 13:14:12,2014-04-04 15:26:01,2014-05-06T22:01:23.000+0000,ikelly,Ivan Kelly,ikelly,"Previous the bookie check only runs when a bookie fails. If for some reason this doesn't pick up a failure, the failure will go undetected until the next time a bookie fails, in which case quorum could have been lost. This fix makes the bookie check run periodically, by default once a day.",2014-04-04 15:26:01,2014-05-06 13:14:12
BOOKKEEPER-745,Fix for false reports of ledger unreplication during rolling restarts.,Bug,1,Resolved,5,Fixed,2014-06-02 15:55:14,2014-04-04 15:27:30,2014-06-02T15:55:14.000+0000,ikelly,Ivan Kelly,ikelly,"The bug occurred because there was no check if rereplication was enabled or not when the auditor came online. When the auditor comes online it does a check of which bookies are up and marks the ledgers on missing bookies as underreplicated. In the false report case, the auditor was running after each bookie was bounced due to the way leader election for the auditor works. And since one bookie was down since you're bouncing the server, all ledgers on that bookie will get marked as underreplicated.",2014-04-04 15:27:30,2014-06-02 15:55:14
BOOKKEEPER-746,"5 new shell commands. List ledgers, list metadata, list underreplicated, show auditor and simpletest",Bug,1,Resolved,5,Fixed,2014-06-03 11:56:58,2014-04-04 15:29:38,2014-06-03T11:56:58.000+0000,ikelly,Ivan Kelly,ikelly,"names are self explanatory. 
1. list all the ledgers in the cluster
2. print the metadata for a ledger
3. list underreplicated ledgers
4. show the address of the auditor
5. simple test: create ledger, write to ledger, close ledger",2014-04-04 15:29:38,2014-06-03 11:56:58
BOOKKEEPER-747,Implement register/unregister LedgerMetadataListener in MSLedgerManagerFactory,Improvement,4,Resolved,5,Fixed,2014-05-12 06:36:42,2014-04-11 22:58:55,2014-05-12T19:47:18.000+0000,fpj,Flavio Paiva Junqueira,fpj,Check TODOs in MSLedgerManagerFactory.,2014-04-11 22:58:55,2014-05-12 06:36:42
BOOKKEEPER-748,Move fence requests out of read threads,Improvement,4,Resolved,5,Fixed,2017-06-05 20:25:31,2014-04-21 06:02:47,2017-06-06T18:13:15.000+0000,hustlmsp,Sijie Guo,hustlmsp,move fence requests out of read threads to address TODO.,2014-04-21 06:02:47,2017-06-05 20:25:31
BOOKKEEPER-749,Improve LedgerUnderreplicationManager#getLedgerToRereplicate(),Improvement,4,Open,1,,,2014-04-28 08:38:50,2017-10-17T21:33:35.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,"As per the discussion in BOOKKEEPER-733, LedgerUnderreplicationManager#getLedgerToRereplicate having multiple resposibilities like : getUrLedger + acquireLock. Actually the idea of this JIRA is to make the interface better.

Please see the discussion thread:
https://issues.apache.org/jira/browse/BOOKKEEPER-733?focusedCommentId=13963072&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-13963072",2014-04-28 08:38:50,
BOOKKEEPER-750,Flake in BookieAutoRecoveryTest#testEmptyLedgerLosesQuorumEventually,Bug,1,Resolved,5,Fixed,2014-05-23 16:49:20,2014-04-29 20:10:53,2014-06-03T14:53:36.000+0000,ikelly,Ivan Kelly,ikelly,See https://builds.apache.org/job/bookkeeper-trunk-precommit-build/617/testReport/junit/org.apache.bookkeeper.replication/BookieAutoRecoveryTest/testEmptyLedgerLosesQuorumEventually/,2014-04-29 20:10:53,2014-05-23 16:49:20
BOOKKEEPER-751,Ensure all the bookkeeper callbacks not run under ledger handle lock,Bug,1,Resolved,5,Fixed,2014-05-30 15:42:22,2014-05-07 07:50:31,2014-05-30T15:50:16.000+0000,hustlmsp,Sijie Guo,hustlmsp,"we are running bookkeeper callbacks under ledger handle lock, which would possibly introduce deadlock if application call bookkeeper functions in those callbacks.",2014-05-07 07:50:31,2014-05-30 15:42:22
BOOKKEEPER-752,Deadlock on NIOServer shutdown,Bug,1,Resolved,5,Fixed,2014-05-27 10:53:42,2014-05-07 07:57:41,2014-05-27T10:53:43.000+0000,hustlmsp,Sijie Guo,hustlmsp,"Not all places in NIOServerFactory acquire locks in order, which cause deadlock on shutdown. ",2014-05-07 07:57:41,2014-05-27 10:53:42
BOOKKEEPER-755,Incorrect number of seconds specified in a day,Bug,1,Resolved,5,Fixed,2014-05-14 22:44:41,2014-05-08 20:46:56,2014-05-15T21:11:06.000+0000,josephredfern,Joseph Redfern,josephredfern,"Pretty minor bug, but: https://github.com/apache/bookkeeper/blob/trunk/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java#L1182

specifies that there are 84600 seconds in a day, when there are in fact 86400. The default should be changed to to the correct value. ",2014-05-08 20:46:56,2014-05-14 22:44:41
BOOKKEEPER-756,Use HashedwheelTimer for request timeouts for PCBC,Improvement,4,Resolved,5,Fixed,2014-05-29 07:39:59,2014-05-12 04:18:43,2014-05-29T07:39:59.000+0000,hustlmsp,Sijie Guo,hustlmsp,"Current scheduler based timeout mechanism is per batch, which isn't efficient. HashedWheelTimer is much better for timeouts. So change the PCBC to use HashedWheelTimer for timeouts.

Besides that HashedWheelTimer change, it also provides multiple channel per bookie support for latency consideration.",2014-05-12 04:18:43,2014-05-29 07:39:59
